Mass,compounds,ElementalAssignment
209.6145075,unnamed,unassigned
209.6209192,unnamed,unassigned
209.6297957,unnamed,unassigned
209.6330422,unnamed,unassigned
209.6489424,unnamed,unassigned
209.6588551,unnamed,unassigned
209.6974839,unnamed,unassigned
209.6987256,unnamed,unassigned
209.7113067,unnamed,unassigned
209.736669,unnamed,unassigned
209.7409567,unnamed,unassigned
209.7452953,unnamed,unassigned
209.7545852,unnamed,unassigned
209.7556142,unnamed,unassigned
209.7689011,unnamed,unassigned
209.776613,unnamed,unassigned
209.7786332,unnamed,unassigned
209.7801912,unnamed,unassigned
209.784883,unnamed,unassigned
209.7887416,unnamed,unassigned
209.8263164,unnamed,unassigned
209.8504709,unnamed,unassigned
209.8610622,unnamed,unassigned
209.8778287,unnamed,unassigned
209.8968711,unnamed,unassigned
209.8973548,unnamed,unassigned
209.8992266,unnamed,unassigned
209.9004933,unnamed,unassigned
209.9019471,unnamed,unassigned
209.9116464,unnamed,unassigned
209.9142398,unnamed,unassigned
209.934174,unnamed,unassigned
209.9617206,unnamed,unassigned
209.9644596,unnamed,unassigned
209.9987722,unnamed,unassigned
210.0039271,unnamed,unassigned
210.0251156,unnamed,unassigned
210.0291082,unnamed,unassigned
210.0407636,lignin,CHON
210.0491486,unnamed,unassigned
210.0650184,unnamed,unassigned
210.0771741,lignin,CHON
210.0981567,unnamed,unassigned
210.1035401,unnamed,unassigned
210.1070388,unnamed,unassigned
210.1390062,unnamed,unassigned
210.1399976,unnamed,unassigned
210.1461405,unnamed,unassigned
210.1475853,unnamed,unassigned
210.1589033,unnamed,unassigned
210.1614428,unnamed,unassigned
210.1721004,unnamed,unassigned
210.1962464,unnamed,unassigned
210.2060881,unnamed,unassigned
210.2086618,unnamed,unassigned
210.2313813,unnamed,unassigned
210.2355505,unnamed,unassigned
210.2563666,unnamed,unassigned
210.2980085,unnamed,unassigned
210.3276542,unnamed,unassigned
210.3344883,unnamed,unassigned
210.3356253,unnamed,unassigned
210.3359076,unnamed,unassigned
210.3396721,unnamed,unassigned
210.3399282,unnamed,unassigned
210.3407748,unnamed,unassigned
210.3437632,unnamed,unassigned
210.3440408,unnamed,unassigned
210.3511902,unnamed,unassigned
210.3933615,unnamed,unassigned
210.3976878,unnamed,unassigned
210.4283369,unnamed,unassigned
210.4633613,unnamed,unassigned
210.4799398,unnamed,unassigned
210.5133682,unnamed,unassigned
210.5138755,unnamed,unassigned
210.5173008,unnamed,unassigned
210.5183956,unnamed,unassigned
210.519842,unnamed,unassigned
210.5264928,unnamed,unassigned
210.535996,unnamed,unassigned
210.549975,unnamed,unassigned
210.5815484,unnamed,unassigned
210.5818938,unnamed,unassigned
210.590728,unnamed,unassigned
210.613128,unnamed,unassigned
210.6134255,unnamed,unassigned
210.6169982,unnamed,unassigned
210.6172892,unnamed,unassigned
210.6177526,unnamed,unassigned
210.6209798,unnamed,unassigned
210.6212052,unnamed,unassigned
210.6214487,unnamed,unassigned
210.6220274,unnamed,unassigned
210.6742454,unnamed,unassigned
210.6888849,unnamed,unassigned
210.6973745,unnamed,unassigned
210.7046665,unnamed,unassigned
210.7286154,unnamed,unassigned
210.7591428,unnamed,unassigned
210.7650766,unnamed,unassigned
210.7717071,unnamed,unassigned
210.7737712,unnamed,unassigned
210.7834629,unnamed,unassigned
210.7852124,unnamed,unassigned
210.7865907,unnamed,unassigned
210.7954871,unnamed,unassigned
210.7975263,unnamed,unassigned
210.8093241,unnamed,unassigned
210.8165942,unnamed,unassigned
210.827775,unnamed,unassigned
210.8307392,unnamed,unassigned
210.8415861,unnamed,unassigned
210.8421219,unnamed,unassigned
210.8423224,unnamed,unassigned
210.8429796,unnamed,unassigned
210.8627556,unnamed,unassigned
210.8634654,unnamed,unassigned
210.863988,unnamed,unassigned
210.8754904,unnamed,unassigned
210.8836029,unnamed,unassigned
210.8915038,unnamed,unassigned
210.893662,unnamed,unassigned
210.898122,unnamed,unassigned
210.8995303,unnamed,unassigned
210.9126382,unnamed,unassigned
210.9208781,unnamed,unassigned
210.9229492,unnamed,unassigned
210.9313595,unnamed,unassigned
210.9316879,unnamed,unassigned
210.9435805,unnamed,unassigned
210.9505082,unnamed,unassigned
210.9537821,unnamed,unassigned
210.9621071,unnamed,unassigned
210.9624612,unnamed,unassigned
210.962683,unnamed,unassigned
210.9807255,unnamed,unassigned
210.9869579,unnamed,unassigned
211.0081346,unnamed,unassigned
211.0243956,unnamed,unassigned
211.0248,tannin,CHO
211.0351675,unnamed,unassigned
211.0400612,condHC,CHO
211.0517871,unnamed,unassigned
211.0579285,unnamed,unassigned
211.0588005,unnamed,unassigned
211.060871,unnamed,unassigned
211.0611949,lignin,CHO
211.0724085,lignin,CHON
211.0823068,unnamed,unassigned
211.096832,unnamed,unassigned
211.0972413,unnamed,unassigned
211.0975752,lignin,CHO
211.108806,lipid,CHON
211.1099427,unnamed,unassigned
211.1111531,unnamed,unassigned
211.1140056,unnamed,unassigned
211.1148321,unnamed,unassigned
211.1189988,unnamed,unassigned
211.1230748,unnamed,unassigned
211.1339283,lipid,CHO
211.1340106,lipid,CHO
211.147767,unnamed,unassigned
211.1494262,unnamed,unassigned
211.1609493,unnamed,unassigned
211.1703586,lipid,CHO
211.1963495,unnamed,unassigned
211.2067314,lipid,CHO
211.2237275,unnamed,unassigned
211.2270821,unnamed,unassigned
211.2287379,unnamed,unassigned
211.2320178,unnamed,unassigned
211.2340628,unnamed,unassigned
211.2360881,unnamed,unassigned
211.2444201,unnamed,unassigned
211.2447117,unnamed,unassigned
211.2832651,unnamed,unassigned
211.307001,unnamed,unassigned
211.3344196,unnamed,unassigned
211.3346548,unnamed,unassigned
211.3349366,unnamed,unassigned
211.3385151,unnamed,unassigned
211.3387755,unnamed,unassigned
211.3392391,unnamed,unassigned
211.3425835,unnamed,unassigned
211.3428584,unnamed,unassigned
211.3435501,unnamed,unassigned
211.3453776,unnamed,unassigned
211.3505792,unnamed,unassigned
211.3529311,unnamed,unassigned
211.3570516,unnamed,unassigned
211.3628175,unnamed,unassigned
211.3900086,unnamed,unassigned
211.4170771,unnamed,unassigned
211.4191829,unnamed,unassigned
211.4646879,unnamed,unassigned
211.4765333,unnamed,unassigned
211.4916744,unnamed,unassigned
211.5045465,unnamed,unassigned
211.5165949,unnamed,unassigned
211.539353,unnamed,unassigned
211.5456931,unnamed,unassigned
211.5555177,unnamed,unassigned
211.5644505,unnamed,unassigned
211.5739358,unnamed,unassigned
211.5805896,unnamed,unassigned
211.5894107,unnamed,unassigned
211.589731,unnamed,unassigned
211.5937267,unnamed,unassigned
211.5940521,unnamed,unassigned
211.6181756,unnamed,unassigned
211.6327201,unnamed,unassigned
211.6362453,unnamed,unassigned
211.6518891,unnamed,unassigned
211.6596962,unnamed,unassigned
211.6685475,unnamed,unassigned
211.6703099,unnamed,unassigned
211.6936556,unnamed,unassigned
211.7031606,unnamed,unassigned
211.7424311,unnamed,unassigned
211.7720617,unnamed,unassigned
211.7742242,unnamed,unassigned
211.7793132,unnamed,unassigned
211.7919466,unnamed,unassigned
211.8014251,unnamed,unassigned
211.801638,unnamed,unassigned
211.8022047,unnamed,unassigned
211.8298187,unnamed,unassigned
211.8364404,unnamed,unassigned
211.8495385,unnamed,unassigned
211.8520104,unnamed,unassigned
211.8690274,unnamed,unassigned
211.8756571,unnamed,unassigned
211.8776534,unnamed,unassigned
211.8991979,unnamed,unassigned
211.9092121,unnamed,unassigned
211.9228461,unnamed,unassigned
211.9504622,unnamed,unassigned
211.9538642,unnamed,unassigned
211.9657386,condHC,CHONS
212.0006466,unnamed,unassigned
212.0023023,lignin,CHONS
212.0083253,unnamed,unassigned
212.0142216,condHC,CHON
212.020017,tannin,CHON
212.0277873,unnamed,CHOSP
212.0339067,unnamed,unassigned
212.041448,unnamed,unassigned
212.0543654,unnamed,unassigned
212.0563853,lignin,CHON
212.0585219,unnamed,unassigned
212.0589944,unnamed,unassigned
212.0705706,unnamed,unassigned
212.0776026,unnamed,unassigned
212.0827258,unsatHC,CHON
212.0927905,protein,CHON
212.1021635,unnamed,unassigned
212.106889,unnamed,unassigned
212.1411656,unnamed,unassigned
212.145054,unnamed,unassigned
212.1570806,unnamed,unassigned
212.1717826,unnamed,unassigned
212.1756845,unnamed,unassigned
212.1776337,unnamed,unassigned
212.1931806,unnamed,unassigned
212.2406396,unnamed,unassigned
212.2515089,unnamed,unassigned
212.2623797,unnamed,unassigned
212.2734729,unnamed,unassigned
212.2798285,unnamed,unassigned
212.2808607,unnamed,unassigned
212.2934403,unnamed,unassigned
212.3142355,unnamed,unassigned
212.314662,unnamed,unassigned
212.3256247,unnamed,unassigned
212.3333639,unnamed,unassigned
212.3336675,unnamed,unassigned
212.3346053,unnamed,unassigned
212.3349403,unnamed,unassigned
212.3352013,unnamed,unassigned
212.3374901,unnamed,unassigned
212.3377451,unnamed,unassigned
212.3382046,unnamed,unassigned
212.3408852,unnamed,unassigned
212.3415939,unnamed,unassigned
212.3418709,unnamed,unassigned
212.3421729,unnamed,unassigned
212.3425656,unnamed,unassigned
212.3549475,unnamed,unassigned
212.3963022,unnamed,unassigned
212.4333282,unnamed,unassigned
212.4377678,unnamed,unassigned
212.4612803,unnamed,unassigned
212.4922612,unnamed,unassigned
212.4955168,unnamed,unassigned
212.498493,unnamed,unassigned
212.5197347,unnamed,unassigned
212.5588766,unnamed,unassigned
212.5591552,unnamed,unassigned
212.5609084,unnamed,unassigned
212.5672325,unnamed,unassigned
212.5790801,unnamed,unassigned
212.5794606,unnamed,unassigned
212.5850708,unnamed,unassigned
212.5980851,unnamed,unassigned
212.6123009,unnamed,unassigned
212.6295749,unnamed,unassigned
212.6331508,unnamed,unassigned
212.646434,unnamed,unassigned
212.6531652,unnamed,unassigned
212.6601121,unnamed,unassigned
212.6764951,unnamed,unassigned
212.6796262,unnamed,unassigned
212.6834811,unnamed,unassigned
212.6844421,unnamed,unassigned
212.6954606,unnamed,unassigned
212.707125,unnamed,unassigned
212.728591,unnamed,unassigned
212.7618493,unnamed,unassigned
212.7850459,unnamed,unassigned
212.7857086,unnamed,unassigned
212.8000658,unnamed,unassigned
212.8391439,unnamed,unassigned
212.8393598,unnamed,unassigned
212.8400625,unnamed,unassigned
212.8491313,unnamed,unassigned
212.8728751,unnamed,unassigned
212.8742342,unnamed,unassigned
212.8864309,unnamed,unassigned
212.8868437,unnamed,unassigned
212.8917268,unnamed,unassigned
212.8951401,unnamed,unassigned
212.8979304,unnamed,unassigned
212.9053771,unnamed,unassigned
212.9072984,unnamed,unassigned
212.9095881,unnamed,unassigned
212.9108884,unnamed,unassigned
212.9125852,unnamed,unassigned
212.9402949,condHC,CHONSP
212.959591,unnamed,unassigned
212.970021,unnamed,unassigned
213.0040455,condHC,CHO
213.0152742,tannin,CHON
213.0193035,condHC,CHO
213.0224383,unnamed,unassigned
213.0227179,lignin,CHOS
213.0404237,tannin,CHO
213.0440035,unnamed,unassigned
213.0547085,unnamed,unassigned
213.0557139,condHC,CHO
213.0676988,unnamed,unassigned
213.076449,unnamed,unassigned
213.0768391,lignin,CHO
213.0865871,unnamed,unassigned
213.0880712,protein,CHON
213.0930643,unnamed,unassigned
213.0986193,unnamed,unassigned
213.1055152,unnamed,unassigned
213.1103994,unnamed,unassigned
213.1128026,unnamed,unassigned
213.1132223,protein,CHO
213.1244443,lipid,CHON
213.1285822,unsatHC,CHO
213.1495945,lipid,CHO
213.1525842,unnamed,unassigned
213.161065,lipid,CHON
213.163072,unnamed,unassigned
213.1704618,unnamed,unassigned
213.1708269,unnamed,unassigned
213.1712053,unnamed,unassigned
213.1859974,lipid,CHO
213.1921564,unnamed,unassigned
213.2223632,unnamed,unassigned
213.2255642,unnamed,unassigned
213.2541114,unnamed,unassigned
213.2554539,unnamed,unassigned
213.3028308,unnamed,unassigned
213.3033735,unnamed,unassigned
213.3044662,unnamed,unassigned
213.3099959,unnamed,unassigned
213.3250015,unnamed,unassigned
213.3323858,unnamed,unassigned
213.3326875,unnamed,unassigned
213.3330996,unnamed,unassigned
213.3365467,unnamed,unassigned
213.3368163,unnamed,unassigned
213.3406888,unnamed,unassigned
213.3409771,unnamed,unassigned
213.3416571,unnamed,unassigned
213.3792387,unnamed,unassigned
213.3835463,unnamed,unassigned
213.4023847,unnamed,unassigned
213.4101263,unnamed,unassigned
213.4443176,unnamed,unassigned
213.452331,unnamed,unassigned
213.4587136,unnamed,unassigned
213.465658,unnamed,unassigned
213.4659513,unnamed,unassigned
213.4663198,unnamed,unassigned
213.4703803,unnamed,unassigned
213.4748352,unnamed,unassigned
213.4842464,unnamed,unassigned
213.4886524,unnamed,unassigned
213.4931044,unnamed,unassigned
213.5010706,unnamed,unassigned
213.5044314,unnamed,unassigned
213.5305176,unnamed,unassigned
213.5323944,unnamed,unassigned
213.5482277,unnamed,unassigned
213.5583179,unnamed,unassigned
213.568986,unnamed,unassigned
213.575795,unnamed,unassigned
213.5851779,unnamed,unassigned
213.5988556,unnamed,unassigned
213.5994707,unnamed,unassigned
213.6162396,unnamed,unassigned
213.6207791,unnamed,unassigned
213.6405809,unnamed,unassigned
213.6452649,unnamed,unassigned
213.6551497,unnamed,unassigned
213.6721866,unnamed,unassigned
213.674291,unnamed,unassigned
213.6777214,unnamed,unassigned
213.6945954,unnamed,unassigned
213.7079015,unnamed,unassigned
213.7440105,unnamed,unassigned
213.7791386,unnamed,unassigned
213.7860249,unnamed,unassigned
213.7863832,unnamed,unassigned
213.8072756,unnamed,unassigned
213.8078347,unnamed,unassigned
213.8228685,unnamed,unassigned
213.8285949,unnamed,unassigned
213.8317119,unnamed,unassigned
213.8450756,unnamed,unassigned
213.8495294,unnamed,unassigned
213.851517,unnamed,unassigned
213.8730237,unnamed,unassigned
213.8738162,unnamed,unassigned
213.8866362,unnamed,unassigned
213.8957016,unnamed,unassigned
213.9080704,unnamed,unassigned
213.9403171,unnamed,unassigned
213.9457741,unnamed,unassigned
213.9626241,unnamed,unassigned
213.9633736,unnamed,unassigned
213.9637955,condHC,CHONS
213.9672322,condHC,CHOP
213.9805044,unnamed,unassigned
214.0083712,unnamed,unassigned
214.0114757,lignin,CHONS
214.0143838,condHC,CHON
214.0198912,unnamed,unassigned
214.0357155,tannin,CHON
214.0488081,unnamed,unassigned
214.0518108,unnamed,unassigned
214.0708829,unnamed,unassigned
214.0720795,lignin,CHON
214.0798997,unnamed,unassigned
214.0801864,unnamed,unassigned
214.0851079,unnamed,unassigned
214.0999943,unnamed,unassigned
214.1084754,protein,CHON
214.1448457,lipid,CHON
214.1580219,unnamed,unassigned
214.1763976,unnamed,unassigned
214.2355574,unnamed,unassigned
214.2393064,unnamed,unassigned
214.2501895,unnamed,unassigned
214.271598,unnamed,unassigned
214.281837,unnamed,unassigned
214.2844789,unnamed,unassigned
214.2966443,unnamed,unassigned
214.3010073,unnamed,unassigned
214.3238905,unnamed,unassigned
214.329777,unnamed,unassigned
214.3313103,unnamed,unassigned
214.3315717,unnamed,unassigned
214.331843,unnamed,unassigned
214.3357409,unnamed,unassigned
214.3360306,unnamed,unassigned
214.3400024,unnamed,unassigned
214.3403112,unnamed,unassigned
214.3486215,unnamed,unassigned
214.3597629,unnamed,unassigned
214.3609754,unnamed,unassigned
214.4051038,unnamed,unassigned
214.4053449,unnamed,unassigned
214.4235477,unnamed,unassigned
214.4239102,unnamed,unassigned
214.4276659,unnamed,unassigned
214.4319605,unnamed,unassigned
214.4322324,unnamed,unassigned
214.4362229,unnamed,unassigned
214.4733999,unnamed,unassigned
214.4946533,unnamed,unassigned
214.5214297,unnamed,unassigned
214.5411713,unnamed,unassigned
214.5456816,unnamed,unassigned
214.5566724,unnamed,unassigned
214.5793104,unnamed,unassigned
214.6020565,unnamed,unassigned
214.6035134,unnamed,unassigned
214.619768,unnamed,unassigned
214.6210934,unnamed,unassigned
214.6318418,unnamed,unassigned
214.6636448,unnamed,unassigned
214.6668224,unnamed,unassigned
214.6677079,unnamed,unassigned
214.6896425,unnamed,unassigned
214.693121,unnamed,unassigned
214.7097823,unnamed,unassigned
214.7252325,unnamed,unassigned
214.7286228,unnamed,unassigned
214.7437788,unnamed,unassigned
214.7659417,unnamed,unassigned
214.7709089,unnamed,unassigned
214.7756703,unnamed,unassigned
214.7825617,unnamed,unassigned
214.7828286,unnamed,unassigned
214.7835954,unnamed,unassigned
214.7836954,unnamed,unassigned
214.8363624,unnamed,unassigned
214.8712914,unnamed,unassigned
214.88355,unnamed,unassigned
214.883891,unnamed,unassigned
214.8841142,unnamed,unassigned
214.8874713,unnamed,unassigned
214.8917937,unnamed,unassigned
214.8922142,unnamed,unassigned
214.8936698,unnamed,unassigned
214.9044138,unnamed,unassigned
214.925315,unnamed,unassigned
214.9348911,unnamed,unassigned
214.9373242,unnamed,unassigned
214.9566036,unnamed,unassigned
214.9585926,unnamed,unassigned
214.9589985,condHC,CHONS
214.9631477,condHC,CHOS
214.9667119,unnamed,unassigned
214.9671452,unnamed,unassigned
214.9712707,unnamed,unassigned
214.9815143,unnamed,unassigned
214.9986846,condHC,CHO
215.0015793,unnamed,unassigned
215.0019619,lignin,CHOS
215.0026784,unnamed,unassigned
215.0043873,unnamed,unassigned
215.0048945,unnamed,unassigned
215.0051508,unnamed,unassigned
215.0174582,unnamed,unassigned
215.0193753,unnamed,unassigned
