"Mass","formula","element_comp","class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
410.0383586,"C21H16O5S1P1","CHOSP","aromatic",0.76,0.24,0.6061,-0.1905,21,16,5,0,1,1
410.0518553,"C20H13O9N1","CHON","aromatic",0.65,0.45,0.6552,0.4,20,13,9,1,0,0
410.0560898,"C21H16O7P1","CHOP","aromatic",0.76,0.33,0.6061,-0.0952,21,16,7,0,0,1
410.0571635,"C26H9O3N3","CHON","condensed_arom",0.35,0.12,0.907,0.2308,26,9,3,3,0,0
410.0714611,"C25H16O4P1","CHOP","condensed_arom",0.64,0.16,0.7045,-0.32,25,16,4,0,0,1
410.07292,"C17H17O11N1","CHON","unsaturated/lignin",1,0.65,0.3333,0.4706,17,17,11,1,0,0
410.0964563,"C15H27O6N1S1P2","CHONSP","aliphatic",1.8,0.4,-0.375,-0.6667,15,27,6,1,1,2
410.1075929,"C26H20O3P1","CHOP","aromatic",0.77,0.12,0.6383,-0.5385,26,20,3,0,0,1
410.1092565,"C18H21O10N1","CHON","unsaturated/lignin",1.17,0.56,0.25,0.1111,18,21,10,1,0,0
410.1096863,"C14H24O10N2P1","CHONP","aliphatic",1.71,0.71,-0.5833,0.1429,14,24,10,2,0,1
410.1107448,"C23H24O3S1P1","CHOSP","unsaturated/lignin",1.04,0.13,0.4615,-0.6957,23,24,3,0,1,1
410.121198,"C18H25O4N3S2","CHONS","unsaturated/lignin",1.39,0.22,0.0909,-0.2222,18,25,4,3,2,0
410.1222819,"C26H21O2N1S1","CHONS","aromatic",0.81,0.08,0.6087,-0.4615,26,21,2,1,1,0
410.1237109,"C14H25O9N3S1","CHONS","aliphatic",1.79,0.64,-0.8182,0.2857,14,25,9,3,1,0
410.1304021,"C15H25O12N1","CHON","aliphatic",1.67,0.8,-0.375,0.1333,15,25,12,1,0,0
410.141558,"C14H25O11N3","CHON","aliphatic",1.79,0.79,-0.8182,0.4286,14,25,11,3,0,0
410.1456837,"C19H25O9N1","CHON","unsaturated/lignin",1.32,0.47,0.1852,-0.2105,19,25,9,1,0,0
410.1489197,"C16H29O9N1S1","CHONS","aliphatic",1.81,0.56,-0.3684,-0.375,16,29,9,1,1,0
410.1553131,"C30H21O1N1","CHON","condensed_arom",0.7,0.03,0.6842,-0.5333,30,21,1,1,0,0
410.1569041,"C18H25O8N3","CHON","unsaturated/lignin",1.39,0.44,0.0909,0,18,25,8,3,0,0
410.1618741,"C24H29O1N1S2","CHONS","unsaturated/lignin",1.21,0.04,0.3659,-0.8333,24,29,1,1,2,0
410.1668545,"C16H29O11N1","CHON","aliphatic",1.81,0.69,-0.3684,-0.25,16,29,11,1,0,0
410.1675099,"C17H33O6N1S2","CHONS","aliphatic",1.94,0.35,-0.3636,-0.8235,17,33,6,1,2,0
410.1796293,"C24H29O3N1S1","CHONS","unsaturated/lignin",1.21,0.12,0.3659,-0.75,24,29,3,1,1,0
410.1821049,"C20H29O8N1","CHON","unsaturated/lignin",1.45,0.4,0.1333,-0.5,20,29,8,1,0,0
410.2031824,"C17H33O10N1","CHON","aliphatic",1.94,0.59,-0.3636,-0.5882,17,33,10,1,0,0
410.2184873,"C21H33O7N1","CHON","aliphatic",1.57,0.33,0.0909,-0.7619,21,33,7,1,0,0
410.2663356,"C21H37O5N3","CHON","aliphatic",1.76,0.24,-0.0323,-0.8571,21,37,5,3,0,0
410.8237389,"C14H4O1S7","CHOS","condensed_arom",0.29,0.07,0.8462,0.8571,14,4,1,0,7,0
410.8367675,"C9H4O5N2S6","CHONS","condensed_arom",0.44,0.56,1,2.6667,9,4,5,2,6,0
410.8443825,"C11H8O3S7","CHOS","unsaturated/lignin",0.73,0.27,-0.2,1.0909,11,8,3,0,7,0
410.8619306,"C11H8O5S6","CHOS","unsaturated/lignin",0.73,0.45,-0.2,1.2727,11,8,5,0,6,0
410.8704102,"C13H4O4N2S5","CHONS","condensed_arom",0.31,0.31,1,1.5385,13,4,4,2,5,0
410.8809218,"C12H12O2S7","CHOS","unsaturated/lignin",1,0.17,-0.25,0.5,12,12,2,0,7,0
410.8836637,"C8H12O7S6","CHOS","condensed_arom",1.5,0.88,4.3333,1.75,8,12,7,0,6,0
410.8881654,"C13H4O6N2S4","CHONS","condensed_arom",0.31,0.46,1,1.6923,13,4,6,2,4,0
410.9059718,"C13H4O8N2S3","CHONS","condensed_arom",0.31,0.62,1,1.8462,13,4,8,2,3,0
410.9067085,"C13H6O6N2S2P2","CHONSP","condensed_arom",0.46,0.46,1,1.2308,13,6,6,2,2,2
410.9176934,"C13H16O1S7","CHOS","unsaturated/lignin",1.23,0.08,-0.2727,0,13,16,1,0,7,0
410.9194199,"C9H16O6S6","CHOS","aliphatic",1.78,0.67,-Inf,0.8889,9,16,6,0,6,0
410.9208018,"C17H4O5N2S3","CHONS","condensed_arom",0.24,0.29,1,1.0588,17,4,5,2,3,0
410.9249931,"C13H6O8N2S1P2","CHONSP","condensed_arom",0.46,0.62,1,1.3846,13,6,8,2,1,2
410.9277332,"C18H4O8S2","CHOS","condensed_arom",0.22,0.44,0.9167,0.8889,18,4,8,0,2,0
410.9298927,"C14H4O13S1","CHOS","condensed_arom",0.29,0.93,0.8462,1.7143,14,4,13,0,1,0
410.930657,"C15H8O8S3","CHOS","aromatic",0.53,0.53,0.625,0.9333,15,8,8,0,3,0
410.9422774,"C13H6O10N2P2","CHONP","condensed_arom",0.46,0.77,1,1.5385,13,6,10,2,0,2
410.9464917,"C18H6O8P2","CHOP","condensed_arom",0.33,0.44,0.9167,0.5556,18,6,8,0,0,2
410.9641317,"C19H8O7S2","CHOS","condensed_arom",0.42,0.37,0.7778,0.5263,19,8,7,0,2,0
410.978681,"C18H7O9N1P1","CHONP","condensed_arom",0.39,0.5,0.8696,0.7778,18,7,9,1,0,1
410.9874778,"C12H12O14S1","CHOS","unsaturated/lignin",1,1.17,-0.25,1.5,12,12,14,0,1,0
410.9906437,"C18H11O3N3S2P1","CHONSP","condensed_arom",0.61,0.17,0.7619,0.4444,18,11,3,3,2,1
410.9972693,"C23H8O6S1","CHOS","condensed_arom",0.35,0.26,0.8421,0.2609,23,8,6,0,1,0
410.9994192,"C19H8O11","CHO","condensed_arom",0.42,0.58,0.7778,0.7368,19,8,11,0,0,0
411.0045404,"C18H20O1S5","CHOS","unsaturated/lignin",1.11,0.06,0.28,-0.4444,18,20,1,0,5,0
411.0085364,"C18H11O5N3S1P1","CHONSP","condensed_arom",0.61,0.28,0.7619,0.5556,18,11,5,3,1,1
411.0103736,"C18H8O10N2","CHON","condensed_arom",0.44,0.56,0.8182,1,18,8,10,2,0,0
411.0177037,"C20H12O8S1","CHOS","condensed_arom",0.6,0.4,0.6667,0.3,20,12,8,0,1,0
411.0189859,"C21H16O3S3","CHOS","aromatic",0.76,0.14,0.5758,-0.1905,21,16,3,0,3,0
411.0206089,"C16H12O13","CHO","unsaturated/lignin",0.75,0.81,0.4737,0.875,16,12,13,0,0,0
411.0221993,"C18H20O3S4","CHOS","unsaturated/lignin",1.11,0.17,0.28,-0.3333,18,20,3,0,4,0
411.0233096,"C26H8O2N2S1","CHONS","condensed_arom",0.31,0.08,0.9091,0.1538,26,8,2,2,1,0
411.0334649,"C24H12O5S1","CHOS","condensed_arom",0.5,0.21,0.7561,0,24,12,5,0,1,0
411.0350247,"C12H16O12N2S1","CHONS","unsaturated/lignin",1.33,1,-1,1.3333,12,16,12,2,1,0
411.0359185,"C20H12O10","CHO","condensed_arom",0.6,0.5,0.6667,0.4,20,12,10,0,0,0
411.0365273,"C21H16O5S2","CHOS","aromatic",0.76,0.24,0.5758,-0.0952,21,16,5,0,2,0
411.046623,"C19H12O9N2","CHON","condensed_arom",0.63,0.47,0.68,0.6316,19,12,9,2,0,0
411.0485046,"C28H12O2S1","CHOS","condensed_arom",0.43,0.07,0.8077,-0.2143,28,12,2,0,1,0
411.0513693,"C24H12O7","CHO","condensed_arom",0.5,0.29,0.7561,0.0833,24,12,7,0,0,0
411.0533467,"C13H20O9N2S2","CHONS","aliphatic",1.54,0.69,-0.7778,0.6154,13,20,9,2,2,0
411.0569981,"C17H16O12","CHO","unsaturated/lignin",0.94,0.71,0.3636,0.4706,17,16,12,0,0,0
411.0620358,"C23H12O6N2","CHON","condensed_arom",0.52,0.26,0.7778,0.2609,23,12,6,2,0,0
411.063461,"C24H16O1N2S2","CHONS","condensed_arom",0.67,0.04,0.6923,-0.1667,24,16,1,2,2,0
411.0661319,"C28H12O4","CHO","condensed_arom",0.43,0.14,0.8077,-0.1429,28,12,4,0,0,0
411.0698881,"C25H16O4S1","CHOS","condensed_arom",0.64,0.16,0.6818,-0.24,25,16,4,0,1,0
411.0714271,"C13H20O11N2S1","CHONS","aliphatic",1.54,0.85,-0.7778,0.7692,13,20,11,2,1,0
411.0722318,"C21H16O9","CHO","aromatic",0.76,0.43,0.5758,0.0952,21,16,9,0,0,0
411.0756267,"C18H20O9S1","CHOS","unsaturated/lignin",1.11,0.5,0.28,0,18,20,9,0,1,0
411.0786643,"C15H24O9S2","CHOS","aliphatic",1.6,0.6,-0.2941,-0.1333,15,24,9,0,2,0
411.0847542,"C29H16O1S1","CHOS","condensed_arom",0.55,0.03,0.7455,-0.4138,29,16,1,0,1,0
411.0884437,"C26H20O1S2","CHOS","aromatic",0.77,0.04,0.617,-0.5385,26,20,1,0,2,0
411.0895002,"C13H20O13N2","CHON","aliphatic",1.54,1,-0.7778,0.9231,13,20,13,2,0,0
411.0901755,"C14H24O8N2S2","CHONS","aliphatic",1.71,0.57,-0.6667,0.1429,14,24,8,2,2,0
411.0911029,"C22H20O6S1","CHOS","aromatic",0.91,0.27,0.5,-0.2727,22,20,6,0,1,0
411.0916182,"C23H24O1S3","CHOS","unsaturated/lignin",1.04,0.04,0.4359,-0.6957,23,24,1,0,3,0
411.0933376,"C18H20O11","CHO","unsaturated/lignin",1.11,0.61,0.28,0.1111,18,20,11,0,0,0
411.0948022,"C15H27O6N1S2P1","CHONSP","aliphatic",1.8,0.4,-0.4375,-0.5333,15,27,6,1,2,1
411.0966607,"C15H24O11S1","CHOS","aliphatic",1.6,0.73,-0.2941,0,15,24,11,0,1,0
411.0983279,"C24H16O5N2","CHON","condensed_arom",0.67,0.21,0.6923,0,24,16,5,2,0,0
411.1023598,"C29H16O3","CHO","condensed_arom",0.55,0.1,0.7455,-0.3448,29,16,3,0,0,0
411.1062796,"C26H20O3S1","CHOS","aromatic",0.77,0.12,0.617,-0.4615,26,20,3,0,1,0
411.1067435,"C22H23O3N1S1P1","CHONSP","unsaturated/lignin",1.05,0.14,0.4571,-0.5455,22,23,3,1,1,1
411.1085832,"C22H20O8","CHO","aromatic",0.91,0.36,0.5,-0.1818,22,20,8,0,0,0
411.1119524,"C19H24O8S1","CHOS","unsaturated/lignin",1.26,0.42,0.2143,-0.3158,19,24,8,0,1,0
411.1144974,"C15H24O13","CHO","aliphatic",1.6,0.87,-0.2941,0.1333,15,24,13,0,0,0
411.1151733,"C16H28O8S2","CHOS","aliphatic",1.75,0.5,-0.3,-0.5,16,28,8,0,2,0
411.1160403,"C17H32O3S4","CHOS","aliphatic",1.88,0.18,-0.3043,-1.0588,17,32,3,0,4,0
411.1176234,"C25H20O2N2S1","CHONS","aromatic",0.8,0.08,0.619,-0.32,25,20,2,2,1,0
411.1241487,"C26H20O5","CHO","aromatic",0.77,0.19,0.617,-0.3846,26,20,5,0,0,0
411.1257185,"C14H24O12N2","CHON","aliphatic",1.71,0.86,-0.6667,0.4286,14,24,12,2,0,0
411.1297559,"C19H24O10","CHO","unsaturated/lignin",1.26,0.53,0.2143,-0.2105,19,24,10,0,0,0
411.1304218,"C20H28O5S2","CHOS","unsaturated/lignin",1.4,0.25,0.1613,-0.7,20,28,5,0,2,0
411.1312215,"C16H31O5N1S2P1","CHONSP","aliphatic",1.94,0.31,-0.4211,-0.875,16,31,5,1,2,1
411.1330136,"C16H28O10S1","CHOS","aliphatic",1.75,0.62,-0.3,-0.375,16,28,10,0,1,0
411.1347335,"C25H20O4N2","CHON","aromatic",0.8,0.16,0.619,-0.24,25,20,4,2,0,0
411.1413926,"C14H27O9N3P1","CHONP","aliphatic",1.93,0.64,-0.9091,0,14,27,9,3,0,1
411.1427515,"C27H24O2S1","CHOS","aromatic",0.89,0.07,0.56,-0.6667,27,24,2,0,1,0
411.1449579,"C23H24O7","CHO","unsaturated/lignin",1.04,0.3,0.4359,-0.4348,23,24,7,0,0,0
411.1482247,"C20H28O7S1","CHOS","unsaturated/lignin",1.4,0.35,0.1613,-0.6,20,28,7,0,1,0
411.1486933,"C20H28O7S1","CHOS","unsaturated/lignin",1.4,0.35,0.1613,-0.6,20,28,7,0,1,0
411.1493364,"C21H32O2S3","CHOS","aliphatic",1.52,0.1,0.1176,-1.0476,21,32,2,0,3,0
411.1499187,"C29H20O1N2","CHON","condensed_arom",0.69,0.03,0.6981,-0.4138,29,20,1,2,0,0
411.1510285,"C16H28O12","CHO","aliphatic",1.75,0.75,-0.3,-0.25,16,28,12,0,0,0
411.1525679,"C18H36O2S4","CHOS","aliphatic",2,0.11,-0.3077,-1.3333,18,36,2,0,4,0
411.1540413,"C26H24O1N2S1","CHONS","aromatic",0.92,0.04,0.5556,-0.5385,26,24,1,2,1,0
411.1563489,"C22H24O6N2","CHON","unsaturated/lignin",1.09,0.27,0.4118,-0.2727,22,24,6,2,0,0
411.1571449,"C23H28O1N2S2","CHONS","unsaturated/lignin",1.22,0.04,0.3514,-0.6957,23,28,1,2,2,0
411.1605399,"C27H24O4","CHO","aromatic",0.89,0.15,0.56,-0.5926,27,24,4,0,0,0
411.1620087,"C15H28O11N2","CHON","aliphatic",1.87,0.73,-0.6,0,15,28,11,2,0,0
411.1636809,"C24H28O4S1","CHOS","unsaturated/lignin",1.17,0.17,0.381,-0.75,24,28,4,0,1,0
411.1642741,"C20H31O4N1S1P1","CHONSP","aliphatic",1.55,0.2,0.1,-0.9,20,31,4,1,1,1
411.16609,"C20H28O9","CHO","unsaturated/lignin",1.4,0.45,0.1613,-0.5,20,28,9,0,0,0
411.166824,"C21H32O4S2","CHOS","aliphatic",1.52,0.19,0.1176,-0.9524,21,32,4,0,2,0
411.1675608,"C17H35O4N1S2P1","CHONSP","aliphatic",2.06,0.24,-0.4091,-1.1765,17,35,4,1,2,1
411.1791136,"C28H28O1S1","CHOS","aromatic",1,0.04,0.5094,-0.8571,28,28,1,0,1,0
411.1805329,"C16H32O8N2S1","CHONS","aliphatic",2,0.5,-0.5556,-0.5,16,32,8,2,1,0
411.1813145,"C24H28O6","CHO","unsaturated/lignin",1.17,0.25,0.381,-0.6667,24,28,6,0,0,0
411.1846316,"C21H32O6S1","CHOS","aliphatic",1.52,0.29,0.1176,-0.8571,21,32,6,0,1,0
411.1872086,"C17H32O11","CHO","aliphatic",1.88,0.65,-0.3043,-0.5882,17,32,11,0,0,0
411.1968988,"C28H28O3","CHO","aromatic",1,0.11,0.5094,-0.7857,28,28,3,0,0,0
411.198406,"C16H32O10N2","CHON","aliphatic",2,0.62,-0.5556,-0.375,16,32,10,2,0,0
411.2024759,"C21H32O8","CHO","aliphatic",1.52,0.38,0.1176,-0.7619,21,32,8,0,0,0
411.2030233,"C17H35O8N1P1","CHONP","aliphatic",2.06,0.47,-0.4091,-0.9412,17,35,8,1,0,1
411.203986,"C18H39O3N1S2P1","CHONSP","aliphatic",2.17,0.17,-0.4,-1.4444,18,39,3,1,2,1
411.2058688,"C18H36O8S1","CHOS","aliphatic",2,0.44,-0.3077,-1,18,36,8,0,1,0
411.2071805,"C18H38O6P2","CHOP","aliphatic",2.11,0.33,-0.3077,-1.4444,18,38,6,0,0,2
411.2170341,"C17H36O7N2S1","CHONS","aliphatic",2.12,0.41,-0.5238,-0.8235,17,36,7,2,1,0
411.2209327,"C22H36O5S1","CHOS","aliphatic",1.64,0.23,0.0811,-1.0909,22,36,5,0,1,0
411.2235891,"C18H36O10","CHO","aliphatic",2,0.56,-0.3077,-0.8889,18,36,10,0,0,0
411.2333002,"C29H32O2","CHO","unsaturated/lignin",1.1,0.07,0.4643,-0.9655,29,32,2,0,0,0
411.2349618,"C17H36O9N2","CHON","aliphatic",2.12,0.53,-0.5238,-0.7059,17,36,9,2,0,0
411.238882,"C22H36O7","CHO","aliphatic",1.64,0.32,0.0811,-1,22,36,7,0,0,0
411.2394923,"C18H39O7N1P1","CHONP","aliphatic",2.17,0.39,-0.4,-1.2222,18,39,7,1,0,1
411.272766,"C27H40O1S1","CHOS","unsaturated/lignin",1.48,0.04,0.2549,-1.3333,27,40,1,0,1,0
411.2752073,"C23H40O6","CHO","aliphatic",1.74,0.26,0.05,-1.2174,23,40,6,0,0,0
411.3116523,"C24H44O5","CHO","aliphatic",1.83,0.21,0.0233,-1.4167,24,44,5,0,0,0
411.3480041,"C25H48O4","CHO","aliphatic",1.92,0.16,0,-1.6,25,48,4,0,0,0
411.3843775,"C26H52O3","CHO","aliphatic",2,0.12,-0.0204,-1.7692,26,52,3,0,0,0
411.927249,"C18H6O6S2P1","CHOSP","condensed_arom",0.33,0.33,0.875,0.5556,18,6,6,0,2,1
411.9695357,"C12H14O10S2P1","CHOSP","unsaturated/lignin",1.17,0.83,-0.375,0.8333,12,14,10,0,2,1
411.9783942,"C18H9O7N1P2","CHONP","condensed_arom",0.5,0.39,0.8261,0.4444,18,9,7,1,0,2
411.9800409,"C15H11O9N1S2","CHONS","unsaturated/lignin",0.73,0.6,0.4667,0.9333,15,11,9,1,2,0
412.0072698,"C26H7O3N1S1","CHONS","condensed_arom",0.27,0.12,0.9111,0.1538,26,7,3,1,1,0
412.0311188,"C19H11O10N1","CHON","condensed_arom",0.58,0.53,0.6923,0.6316,19,11,10,1,0,0
412.0360459,"C16H17O8N1P2","CHONP","unsaturated/lignin",1.06,0.5,0.3333,0.125,16,17,8,1,0,2
412.0435783,"C27H11O2N1S1","CHONS","condensed_arom",0.41,0.07,0.8333,-0.0741,27,11,2,1,1,0
412.0540461,"C21H18O5S1P1","CHOSP","aromatic",0.86,0.24,0.5455,-0.2857,21,18,5,0,1,1
412.0675709,"C20H15O9N1","CHON","aromatic",0.75,0.45,0.5862,0.3,20,15,9,1,0,0
412.0871774,"C25H18O4P1","CHOP","aromatic",0.72,0.16,0.6591,-0.4,25,18,4,0,0,1
412.0885891,"C17H19O11N1","CHON","unsaturated/lignin",1.12,0.65,0.2381,0.3529,17,19,11,1,0,0
412.1017634,"C21H22O3N2S1P1","CHONSP","unsaturated/lignin",1.05,0.14,0.4516,-0.381,21,22,3,2,1,1
412.1035319,"C21H19O8N1","CHON","aromatic",0.9,0.38,0.5,0,21,19,8,1,0,0
412.1090684,"C27H15O2N3","CHON","condensed_arom",0.56,0.07,0.7826,-0.0741,27,15,2,3,0,0
412.1123498,"C24H19O2N3S1","CHONS","aromatic",0.79,0.08,0.6316,-0.1667,24,19,2,3,1,0
412.1191866,"C25H19O5N1","CHON","aromatic",0.76,0.2,0.6279,-0.24,25,19,5,1,0,0
412.120855,"C13H23O12N3","CHON","aliphatic",1.77,0.92,-1.25,0.7692,13,23,12,3,0,0
412.1250579,"C18H23O10N1","CHON","unsaturated/lignin",1.28,0.56,0.1667,0,18,23,10,1,0,0
412.1264204,"C23H26O3S1P1","CHOSP","unsaturated/lignin",1.13,0.13,0.4103,-0.7826,23,26,3,0,1,1
412.1269488,"C23H26O3S1P1","CHOSP","unsaturated/lignin",1.13,0.13,0.4103,-0.7826,23,26,3,0,1,1
412.1397131,"C14H27O9N3S1","CHONS","aliphatic",1.93,0.64,-1,0.1429,14,27,9,3,1,0
412.1460817,"C15H27O12N1","CHON","aliphatic",1.8,0.8,-0.5,0,15,27,12,1,0,0
412.1477192,"C20H30O5S1P1","CHOSP","aliphatic",1.5,0.25,0.129,-0.9,20,30,5,0,1,1
412.1489989,"C25H23O1N3S1","CHONS","aromatic",0.92,0.04,0.561,-0.4,25,23,1,3,1,0
412.1613885,"C19H27O9N1","CHON","unsaturated/lignin",1.42,0.47,0.1111,-0.3158,19,27,9,1,0,0
412.1623151,"C20H31O4N1S2","CHONS","aliphatic",1.55,0.2,0.0667,-0.8,20,31,4,1,2,0
412.1710624,"C30H23O1N1","CHON","aromatic",0.77,0.03,0.6491,-0.6,30,23,1,1,0,0
412.1727636,"C18H27O8N3","CHON","aliphatic",1.5,0.44,0,-0.1111,18,27,8,3,0,0
412.1742268,"C27H27O1N1S1","CHONS","aromatic",1,0.04,0.5102,-0.7407,27,27,1,1,1,0
412.1825021,"C16H31O11N1","CHON","aliphatic",1.94,0.69,-0.4737,-0.375,16,31,11,1,0,0
412.1978197,"C20H31O8N1","CHON","aliphatic",1.55,0.4,0.0667,-0.6,20,31,8,1,0,0
412.2019916,"C21H34O6P1","CHOP","aliphatic",1.62,0.29,0.0882,-1.0476,21,34,6,0,0,1
412.2189081,"C17H35O10N1","CHON","aliphatic",2.06,0.59,-0.4545,-0.7059,17,35,10,1,0,0
412.2341445,"C21H35O7N1","CHON","aliphatic",1.67,0.33,0.0303,-0.8571,21,35,7,1,0,0
412.245574,"C20H35O6N3","CHON","aliphatic",1.75,0.3,-0.0714,-0.7,20,35,6,3,0,0
412.306894,"C23H43O5N1","CHON","aliphatic",1.87,0.22,-0.0256,-1.3043,23,43,5,1,0,0
412.8226571,"C9H2O9S5","CHOS","condensed_arom",0.22,1,1,2.8889,9,2,9,0,5,0
412.8589684,"C10H6O8S5","CHOS","unsaturated/lignin",0.6,0.8,-1,2,10,6,8,0,5,0
412.9069773,"C13H5O9N1S2P1","CHONSP","condensed_arom",0.38,0.69,0.8889,1.5385,13,5,9,1,2,1
412.9077347,"C18H6O4S4","CHOS","condensed_arom",0.33,0.22,0.8333,0.5556,18,6,4,0,4,0
412.9137525,"C10H8O12S1P2","CHOSP","unsaturated/lignin",0.8,1.2,-1,1.8,10,8,12,0,1,2
412.9166428,"C8H14O9S5","CHOS","condensed_arom",1.75,1.12,5,1.75,8,14,9,0,5,0
412.9189844,"C16H4O6N2S1P2","CHONSP","condensed_arom",0.25,0.38,1.125,1,16,4,6,2,1,2
412.9228181,"C22H6O1S4","CHOS","condensed_arom",0.27,0.05,0.8857,0.1818,22,6,1,0,4,0
412.9257446,"C17H4O9P2","CHOP","condensed_arom",0.24,0.53,1,0.8235,17,4,9,0,0,2
412.9281802,"C14H6O11S2","CHOS","condensed_arom",0.43,0.79,0.6923,1.4286,14,6,11,0,2,0
412.9433269,"C18H6O8S2","CHOS","condensed_arom",0.33,0.44,0.8333,0.7778,18,6,8,0,2,0
412.9439133,"C19H10O3S4","CHOS","condensed_arom",0.53,0.16,0.7037,0.2105,19,10,3,0,4,0
412.9664048,"C20H5O4N3S1P1","CHONSP","condensed_arom",0.25,0.2,1.0385,0.7,20,5,4,3,1,1
412.9680755,"C11H12O13P2","CHOP","unsaturated/lignin",1.09,1.18,-0.6,1.2727,11,12,13,0,0,2
412.976762,"C23H10O2S3","CHOS","condensed_arom",0.43,0.09,0.7895,0,23,10,2,0,3,0
412.9786957,"C18H6O12","CHO","condensed_arom",0.33,0.67,0.8333,1,18,6,12,0,0,0
412.9999492,"C15H10O14","CHO","aromatic",0.67,0.93,0.5,1.2,15,10,14,0,0,0
413.0127904,"C23H10O6S1","CHOS","condensed_arom",0.43,0.26,0.7895,0.1739,23,10,6,0,1,0
413.0150553,"C19H10O11","CHO","condensed_arom",0.53,0.58,0.7037,0.6316,19,10,11,0,0,0
413.0166148,"C16H17O6N1S2P1","CHONSP","unsaturated/lignin",1.06,0.38,0.2778,0.125,16,17,6,1,2,1
413.0244644,"C30H6O3","CHO","condensed_arom",0.2,0.1,0.9298,0,30,6,3,0,0,0
413.0280163,"C27H10O3S1","CHOS","condensed_arom",0.37,0.11,0.8367,-0.0741,27,10,3,0,1,0
413.0302463,"C23H10O8","CHO","condensed_arom",0.43,0.35,0.7895,0.2609,23,10,8,0,0,0
413.032823,"C12H18O10N2S2","CHONS","aliphatic",1.5,0.83,-1.3333,1,12,18,10,2,2,0
413.0361773,"C16H14O13","CHO","unsaturated/lignin",0.88,0.81,0.3684,0.75,16,14,13,0,0,0
413.0493855,"C20H17O5N1S1P1","CHONSP","aromatic",0.85,0.25,0.5517,-0.1,20,17,5,1,1,1
413.0505298,"C12H18O12N2S1","CHONS","aliphatic",1.5,1,-1.3333,1.1667,12,18,12,2,1,0
413.0514506,"C20H14O10","CHO","aromatic",0.7,0.5,0.6,0.3,20,14,10,0,0,0
413.0519244,"C16H17O10N1P1","CHONP","unsaturated/lignin",1.06,0.62,0.2778,0.375,16,17,10,1,0,1
413.0543981,"C17H18O10S1","CHOS","unsaturated/lignin",1.06,0.59,0.2727,0.2353,17,18,10,0,1,0
413.0605702,"C31H10O2","CHO","condensed_arom",0.32,0.06,0.8667,-0.1935,31,10,2,0,0,0
413.0640114,"C28H14O2S1","CHOS","condensed_arom",0.5,0.07,0.7692,-0.2857,28,14,2,0,1,0
413.0644293,"C28H14O2S1","CHOS","condensed_arom",0.5,0.07,0.7692,-0.2857,28,14,2,0,1,0
413.0679139,"C25H18O2S2","CHOS","aromatic",0.72,0.08,0.6364,-0.4,25,18,2,0,2,0
413.0703079,"C21H18O7S1","CHOS","aromatic",0.86,0.33,0.5152,-0.0952,21,18,7,0,1,0
413.0707459,"C22H22O2S3","CHOS","unsaturated/lignin",1,0.09,0.4444,-0.5455,22,22,2,0,3,0
413.0712692,"C22H22O2S3","CHOS","unsaturated/lignin",1,0.09,0.4444,-0.5455,22,22,2,0,3,0
413.0725843,"C17H18O12","CHO","unsaturated/lignin",1.06,0.71,0.2727,0.3529,17,18,12,0,0,0
413.0768343,"C14H24O10P2","CHOP","aliphatic",1.71,0.71,-0.4286,-0.2857,14,24,10,0,0,2
413.0776759,"C23H14O6N2","CHON","condensed_arom",0.61,0.26,0.7222,0.1739,23,14,6,2,0,0
413.0817421,"C28H14O4","CHO","condensed_arom",0.5,0.14,0.7692,-0.2143,28,14,4,0,0,0
413.0855428,"C25H18O4S1","CHOS","aromatic",0.72,0.16,0.6364,-0.32,25,18,4,0,1,0
413.0870793,"C13H22O11N2S1","CHONS","aliphatic",1.69,0.85,-1,0.6154,13,22,11,2,1,0
413.0879111,"C21H18O9","CHO","aromatic",0.86,0.43,0.5152,0,21,18,9,0,0,0
413.0890875,"C18H25O4N1S2P1","CHONSP","unsaturated/lignin",1.39,0.22,0.125,-0.5556,18,25,4,1,2,1
413.0911953,"C18H22O9S1","CHOS","unsaturated/lignin",1.22,0.5,0.2,-0.1111,18,22,9,0,1,0
413.0941683,"C15H26O9S2","CHOS","aliphatic",1.73,0.6,-0.4118,-0.2667,15,26,9,0,2,0
413.0954131,"C16H30O4S4","CHOS","aliphatic",1.88,0.25,-0.4,-0.875,16,30,4,0,4,0
413.096006,"C15H28O7S1P2","CHOSP","aliphatic",1.87,0.47,-0.4118,-0.8,15,28,7,0,1,2
413.0970476,"C32H14O1","CHO","condensed_arom",0.44,0.03,0.8095,-0.375,32,14,1,0,0,0
413.1008566,"C29H18O1S1","CHOS","condensed_arom",0.62,0.03,0.7091,-0.4828,29,18,1,0,1,0
413.1033101,"C25H18O6","CHO","aromatic",0.72,0.24,0.6364,-0.24,25,18,6,0,0,0
413.1077116,"C23H26O1S3","CHOS","unsaturated/lignin",1.13,0.04,0.3846,-0.7826,23,26,1,0,3,0
413.1090038,"C18H22O11","CHO","unsaturated/lignin",1.22,0.61,0.2,0,18,22,11,0,0,0
413.1105725,"C20H30O1S4","CHOS","aliphatic",1.5,0.05,0.0968,-1,20,30,1,0,4,0
413.1123283,"C15H26O11S1","CHOS","aliphatic",1.73,0.73,-0.4118,-0.1333,15,26,11,0,1,0
413.11393,"C24H18O5N2","CHON","aromatic",0.75,0.21,0.641,-0.0833,24,18,5,2,0,0
